"datetime","Freq","Code","x_hat","y_hat","UTM_E","UTM_N"
"2028-05-25 15:50:15",150.779,29,18.1223091688128,40.3352749827864,765232.837978469,4469650.72723933
"2028-05-25 15:50:15",150.779,41,18.1223296671748,40.3352819816592,765234.552112853,4469651.56577012
"2028-05-25 15:50:25",150.779,29,18.1222695586276,40.3352614584546,765229.525655207,4469649.10689835
"2028-05-25 15:50:25",150.779,41,18.1222717036692,40.3352621908484,765229.705030089,4469649.19464591
"2028-05-25 15:50:30",150.779,31,18.1222644334202,40.3352597085258,765229.097069795,4469648.89724068
"2028-05-25 15:50:40",150.779,29,18.1223230710502,40.3352797295067,765234.00052521,4469651.29594102
"2028-05-25 15:50:40",150.779,41,18.1223247383451,40.3352802987807,765234.139949392,4469651.36414541
"2028-05-25 15:50:45",150.779,31,18.1223201782873,40.3352787418141,765233.75862372,4469651.17760615
"2028-05-25 15:50:50",150.779,29,18.1222683366989,40.3352610412445,765229.423473816,4469649.05691271
"2028-05-25 15:50:50",150.779,41,18.1222670104239,40.3352605884069,765229.312566672,4469649.00265857
"2028-05-25 15:50:55",150.779,31,18.1222645946774,40.3352597635848,765229.110554609,4469648.90383725
"2028-05-25 15:51:00",150.779,29,18.1223117624068,40.335275868332,765233.054862576,4469650.833336
"2028-05-25 15:51:05",150.779,41,18.1223279592438,40.3352813985105,765234.409290563,4469651.49590341
"2028-05-25 15:51:05",150.779,31,18.1223235406186,40.3352798898341,765234.039791924,4469651.31514975
"2028-05-25 15:51:10",150.779,29,18.1222728984722,40.3352625987969,765229.804943145,4469649.24352191
"2028-05-25 15:51:15",150.779,41,18.1222707066268,40.3352618504226,765229.621654382,4469649.15385974
"2028-05-25 15:51:15",150.779,31,18.1222680111545,40.3352609300921,765229.396250807,4469649.04359562
"2028-05-25 15:51:25",150.779,41,18.1223229109436,40.3352796748406,765233.987136614,4469651.2893915
"2028-05-25 15:51:30",150.779,31,18.1223249351416,40.3352803659741,765234.156406103,4469651.3721958
"2028-05-25 15:51:50",150.779,41,18.1223131649068,40.3352763471956,765233.172143832,4469650.89070834
"2028-05-25 15:51:50",150.779,31,18.1223176502265,40.3352778786439,765233.547219707,4469651.07419024
"2028-05-25 15:51:55",150.779,29,18.1222673960912,40.3352607200875,765229.344817347,4469649.01843513
"2028-05-25 15:52:00",150.779,41,18.1222649255954,40.335259876572,765229.13822698,4469648.91737417
"2028-05-25 15:52:00",150.779,31,18.1222668528815,40.3352605346163,765229.299392499,4469648.99621396
"2028-05-25 15:52:20",150.779,41,18.1222700731106,40.3352616341175,765229.568677838,4469649.12794439
"2028-05-25 15:52:30",150.779,29,18.1223078052256,40.335274517209,765232.723951211,4469650.67145879
"2028-05-25 15:52:35",150.779,41,18.1223206102213,40.3352788892918,765233.794743334,4469651.19527537
"2028-05-25 15:52:40",150.779,29,18.1222603784553,40.335258324016,765228.75798129,4469648.7313636
"2028-05-25 15:52:45",150.779,41,18.1222707366856,40.3352618606857,765229.624167992,4469649.15508936
"2028-05-25 15:52:50",150.779,31,18.1222676298636,40.3352607999057,765229.364366102,4469649.02799809
"2028-05-25 15:52:55",150.779,41,18.1223206489407,40.335278902512,765233.797981164,4469651.19685927
"2028-05-25 15:53:05",150.778,29,18.1222665899815,40.3352604448529,765229.277408006,4469648.98545947
"2028-05-25 15:53:05",150.779,41,18.1222674088036,40.3352607244279,765229.345880391,4469649.01895515
"2028-05-25 15:53:10",150.779,31,18.1222710475075,40.3352619668114,765229.650159861,4469649.1678042
"2028-05-25 15:53:20",150.778,29,18.1223175102651,40.3352778308561,765233.535515718,4469651.06846481
"2028-05-25 15:53:20",150.779,41,18.1223140603707,40.3352766529389,765233.247025213,4469650.92733927
"2028-05-25 15:58:45",150.779,31,18.1226886334063,40.3354046304986,765264.569552229,4469666.25957477
"2028-05-25 16:02:30",150.779,31,18.1226892358854,40.3354052198461,765264.618429115,4469666.3268138
"2028-05-25 16:02:55",150.779,31,18.1226894271053,40.3354054068981,765264.633942066,4469666.34815468
"2028-05-25 16:03:20",150.779,31,18.1226889859142,40.3354049753233,765264.598149885,4469666.29891604
"2028-05-25 16:04:55",150.779,41,18.1227949395519,40.3355087994486,765273.193053734,4469678.14373075
"2028-05-25 16:05:05",150.778,29,18.1225945249185,40.3353724135512,765256.700277783,4469662.4003982
"2028-05-25 16:05:10",150.779,31,18.1226674251045,40.3353936209051,765262.810830421,4469664.973622
"2028-05-25 16:05:15",150.778,29,18.1226187240626,40.3353806760032,765258.723876695,4469663.39032445
"2028-05-25 16:05:15",150.779,31,18.1226806939828,40.3353985693399,765263.918771173,4469665.56282349
"2028-05-25 16:05:20",150.779,41,18.1226402086551,40.3353880116103,765260.520476926,4469664.26920567
"2028-05-25 16:05:20",150.779,31,18.122684366154,40.335401664099,765264.218630688,4469665.91743194
"2028-05-25 16:05:25",150.779,31,18.1226793939936,40.33539973008,765263.803771857,4469665.68779298
"2028-05-25 16:05:30",150.779,29,18.1226754108438,40.3353990021817,765263.468212104,4469665.59502914
"2028-05-25 16:05:30",150.779,41,18.1226757259846,40.335400138495,765263.490532042,4469665.72213226
"2028-05-25 16:05:30",150.779,31,18.1226843739361,40.3354021211031,765264.217500215,4469665.96819354
"2028-05-25 16:05:35",150.779,29,18.1226499220539,40.3353845881383,765261.359160994,4469663.9182603
"2028-05-25 16:05:35",150.779,31,18.1226862901141,40.3354031705676,765264.376186751,4469666.09045771
"2028-05-25 16:05:40",150.779,29,18.1226304601317,40.3353810340831,765259.719584383,4469663.46528875
"2028-05-25 16:05:40",150.779,31,18.1226839279317,40.3354006126675,765264.185520833,4469665.79938344
"2028-05-25 16:05:40",150.779,41,18.1226513357329,40.335391810792,765261.450953368,4469664.72438692
"2028-05-25 16:05:45",150.779,31,18.122682118396,40.3354010712916,765264.029982401,4469665.84487274
"2028-05-25 16:05:45",150.779,29,18.1226590777135,40.3353914571518,765262.110108278,4469664.70835117
"2028-05-25 16:05:50",150.779,29,18.1226661839968,40.3353941900406,765262.703153101,4469665.03308606
